Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI_14,MACD,Signal_Line,ATR,ROC,OBV,Volatility_10,Volatility_20,Volatility_50,Volume_MA_20,Volume_MA_50,Volume_Oscillator,Lagged_Return_1,Lagged_Volume_1,Lagged_Return_2,Lagged_Volume_2,Lagged_Return_5,Lagged_Volume_5,Binary_Label,Multi_Class_Label
1950-01-17,16.860001,16.860001,16.860001,16.860001,16.860001,1790000,0.008373325859648562,0.00833846403774721,16.82,16.819932032759226,16.897000100000003,16.826249598562466,16.76150005,16.755517289072326,16.45259996,16.483813054465937,16.037199989999998,16.111442131525088,15.371249994999998,15.728107328119927,59.459486851698166,0.11627020781583397,0.14479287298913707,0.105714357142857,1.0791426858513198,5130000.0,0.008747121553224583,0.0070923749413296195,0.00636797863197559,1228500.0,491400.0,1.5,0.0029993401319736712,1460000.0,-0.005369928400954627,3330000.0,-0.002927341920374693,2160000.0,1,3
1950-01-18,16.85,16.85,16.85,16.85,16.85,1570000,-0.000593179086999962,-0.0005933550873178359,16.772,16.829954688506152,16.8970001,16.83056785336929,16.77450005,16.76451564249401,16.46299996,16.498173326839822,16.051999990000002,16.12606703981172,15.379449995,15.739270439282913,56.73757909563256,0.11028617739746593,0.13789153387080283,0.10071442857142822,0.35734959158133517,3560000.0,0.007990312041936865,0.007008966579346441,0.006285254621270429,1307000.0,522800.0,1.5,0.008373325859648562,1790000.0,0.0029993401319736712,1460000.0,0.0035231354361049405,2630000.0,0,2
1950-01-19,16.870001,16.870001,16.870001,16.870001,16.870001,1170000,0.0011870029673588522,0.001186299036327009,16.7940002,16.8433034590041,16.8910002,16.83773751639305,16.79150005,16.77456186701839,16.47459996,16.512754804218652,16.069000000000003,16.14079840536,15.388499999999999,15.75052148963831,56.73760977813521,0.10593653331016739,0.13150053375867574,0.10071449999999947,1.2605102040816218,4730000.0,0.00783381458480959,0.006932119735101325,0.006269919267901007,1365500.0,546200.0,1.5,-0.000593179086999962,1570000.0,0.008373325859648562,1790000.0,-0.01930953774136912,2970000.0,1,2
1950-01-20,16.9,16.9,16.9,16.9,16.9,1440000,0.0017782453006374155,0.0017766660943297613,16.840000200000002,16.862202306002736,16.883000199999998,16.84905796795795,16.81200005,16.786508355873785,16.48839998,16.527940890327724,16.086199999999998,16.155832100303368,15.398299999999999,15.761959086756336,54.135297642633326,0.10371452118125646,0.1259433312431919,0.09500007142857088,0.2967359050444873,6170000.0,0.007787511756980541,0.006885858262001498,0.006218680449596996,1437500.0,575000.0,1.5,0.0011870029673588522,1170000.0,-0.000593179086999962,1570000.0,-0.005369928400954627,3330000.0,1,2
1950-01-23,16.92,16.92,16.92,16.92,16.92,1340000,0.0011834319526629056,0.0011827322490496157,16.8800004,16.881468204001827,16.8670002,16.861956519238323,16.826000099999998,16.799221845790566,16.50359998,16.543315757373694,16.1032,16.17096413792112,15.408,15.773481881912991,60.65573770491813,0.10238713821779655,0.12123209263811284,0.08714285714285681,-0.05906674542232038,7510000.0,0.007498877190666942,0.0066353241150533425,0.006192976277755967,1504500.0,601800.0,1.5,0.0017782453006374155,1440000.0,0.0011870029673588522,1170000.0,0.0029993401319736712,1460000.0,1,2
1950-01-24,16.860001,16.860001,16.860001,16.860001,16.860001,1250000,-0.00354604018912541,-0.003552342292388676,16.8800004,16.874312469334555,16.850000200000004,16.8616009702859,16.8370002,16.805010336667653,16.5172,16.555734786496295,16.11900001,16.184608432219715,15.417500005,15.784293017416344,50.45876188877233,0.09539411580234614,0.11606449727095951,0.0778570714285711,-0.7067078916372149,6260000.0,0.007519723381660404,0.006706002657398646,0.006224915934641329,1567000.0,626800.0,1.5,0.0011834319526629056,1340000.0,0.0017782453006374155,1440000.0,0.008373325859648562,1790000.0,0,2
1950-01-25,16.74,16.74,16.74,16.74,16.74,1700000,-0.007117496612248253,-0.007142946824359527,16.8580004,16.82954164622304,16.8150002,16.83949170296119,16.8450002,16.798818876032637,16.529200019999998,16.562960873300362,16.135200010000002,16.19560628504705,15.426600005000001,15.793802539631107,41.59292035398224,0.07925541031101346,0.1087026798789703,0.08071428571428564,-1.9906323185011732,4560000.0,0.007563189128756464,0.006868795386664842,0.006309814899429259,1652000.0,660800.0,1.5,-0.00354604018912541,1250000.0,0.0011834319526629056,1340000.0,-0.000593179086999962,1570000.0,0,1
1950-01-26,16.73,16.73,16.73,16.73,16.73,1150000,-0.0005973715651134137,-0.0005975500625965706,16.8300002,16.796361097482027,16.8120002,16.81958412060461,16.848500199999997,16.79226469736286,16.5432,16.56951142728858,16.150400010000002,16.206188338808495,15.435600005,15.803117937246718,38.53211009174308,0.06491020902508637,0.09994418570819352,0.0778571428571426,-1.7616029499939456,3410000.0,0.004440752556379895,0.006795303362537153,0.006218101332890006,1709500.0,683800.0,1.5,-0.007117496612248253,1700000.0,-0.00354604018912541,1250000.0,0.0011870029673588522,1170000.0,0,2
1950-01-27,16.82,16.82,16.82,16.82,16.82,1250000,0.005379557680812885,0.0053651395460693665,16.8140002,16.804240731654687,16.8270002,16.819659735040133,16.8555002,16.794906154756873,16.5646,16.57933450857138,16.16640001,16.21834302516872,15.444850005000001,15.81323616672685,37.96296296296304,0.06011086090619244,0.09197752074779332,0.07714285714285703,-1.5798712697483897,4660000.0,0.004340660496846262,0.006890413224595353,0.0056477711822721976,1772000.0,708800.0,1.5,-0.0005973715651134137,1150000.0,-0.007117496612248253,1700000.0,0.0017782453006374155,1440000.0,1,3
1950-01-30,17.02,17.02,17.02,17.02,17.02,1640000,0.01189060642092743,0.011820468600426043,16.834000200000002,16.87616048776979,16.8570003,16.85608523776011,16.867000150000003,16.81634366382765,16.5882,16.59661550823525,16.18350001,16.234217420709935,15.455000004999999,15.825243767057927,49.59345561507677,0.07162007977707319,0.08790603255364929,0.08785721428571414,1.55131264916466,6300000.0,0.00554502071510005,0.007228717950404909,0.005808822061046564,1854000.0,741600.0,1.5,0.005379557680812885,1250000.0,-0.0005973715651134137,1150000.0,0.0011834319526629056,1340000.0,1,3
1950-01-31,17.049999,17.049999,17.049999,17.049999,17.049999,1690000,0.0017625734430082307,0.0017610219332696122,16.871999799999998,16.934106658513194,16.8760001,16.89134228544009,16.8865001,16.83859655298692,16.60999998,16.614395253010336,16.2011,16.25037151138895,15.4651,15.837430386291182,48.33329305558911,0.08221417342489445,0.08676766072789834,0.08571435714285691,2.2795380923815056,7990000.0,0.005048259559718245,0.006950955952754177,0.0057418606500391775,1875500.0,775400.0,1.4187516120711892,0.01189060642092743,1640000.0,0.005379557680812885,1250000.0,-0.00354604018912541,1250000.0,1,2
1950-02-01,17.049999,17.049999,17.049999,17.049999,17.049999,1810000,0.0,0.0,16.9339996,16.972737439008796,16.895999999999997,16.920188960814617,16.89650005,16.858730119369117,16.62819998,16.631477752892284,16.218799989999997,16.266205719084216,15.475249994999999,15.849495745631568,66.66659003840218,0.08957747558857321,0.08732962370003332,0.06214292857142846,1.973684328569636,7990000.0,0.005029327332171508,0.006526119083943319,0.005563774691668918,1871500.0,811600.0,1.3059388861508132,0.0017625734430082307,1690000.0,0.01189060642092743,1640000.0,-0.007117496612248253,1700000.0,0,2
1950-02-02,17.23,17.23,17.23,17.23,17.23,2040000,0.010557244020952705,0.010501905461340546,17.033999599999998,17.058491626005864,16.9319999,16.976518240666504,16.91150005,16.894089155619678,16.65139998,16.654949213563174,16.23729999,16.285290754349873,15.486449994999997,15.863232106371553,79.16660590290432,0.10868467271865256,0.09160063350375718,0.06857157142857138,2.1945372363856963,10030000.0,0.005829693946312664,0.006838762506103498,0.005662688623548857,1846000.0,852400.0,1.1656499296105114,0.0,1810000.0,0.0017625734430082307,1690000.0,-0.0005973715651134137,1150000.0,1,3
1950-02-03,17.290001,17.290001,17.290001,17.290001,17.290001,2210000,0.003482356355194449,0.00347630699225917,17.1279998,17.135661417337243,16.971,17.033515105999864,16.9270001,16.931795045560662,16.6742,16.67985320518815,16.2561,16.30518600673898,15.49755,15.877428811780792,79.38142523123611,0.12720253174969898,0.09872101315294554,0.06928599999999996,2.611281899109774,12240000.0,0.005843606742411997,0.0068481762524284385,0.005647411046337212,1856000.0,896600.0,1.070042382333259,0.010557244020952705,2040000.0,0.0,1810000.0,0.005379557680812885,1250000.0,1,2
1950-02-06,17.32,17.32,17.32,17.32,17.32,1490000,0.0017350490610150704,0.0017335456021916732,17.1879998,17.197107611558163,17.011000000000003,17.08560326854534,16.9390001,16.968766945983457,16.696799979999998,16.704957001063125,16.2753,16.32528133333821,15.509099999999998,15.891782753952128,76.74409680918973,0.14265430698200277,0.107507671918757,0.06142864285714289,2.667450938503224,13730000.0,0.005834688517658728,0.00675203121578481,0.005645412738877013,1804500.0,926400.0,0.9478626943005182,0.003482356355194449,2210000.0,0.010557244020952705,2040000.0,0.01189060642092743,1640000.0,1,2
1950-02-07,17.23,17.23,17.23,17.23,17.23,1360000,-0.0051963048498845366,-0.005209852594450854,17.223999999999997,17.208071741038776,17.0479999,17.111857219718914,16.949000050000002,16.993646284461224,16.71939998,16.725546922590063,16.2924,16.343196554460228,15.5204,15.905098348440166,70.21276595744673,0.14595522140067985,0.11519718181514157,0.06714285714285724,1.9526627218934944,12370000.0,0.0060404813343714414,0.006835188026683317,0.005636512780915719,1764500.0,953600.0,0.850356543624161,0.0017350490610150704,1490000.0,0.003482356355194449,2210000.0,0.0017625734430082307,1690000.0,0,1
1950-02-08,17.209999,17.209999,17.209999,17.209999,17.209999,1470000,-0.0011608241439350353,-0.001161498422144399,17.256,17.20871416069252,17.0949998,17.12970117977002,16.955000000000002,17.01425130498873,16.74259998,16.744545043272804,16.30709999,16.360360959322403,15.532849995,15.918082434525338,68.08499999999998,0.14528257917713105,0.12121426128753948,0.06714285714285749,1.7139420803782501,10900000.0,0.0052616774562614585,0.006809529777252573,0.005611673922383244,1706500.0,983000.0,0.7360122075279756,-0.0051963048498845366,1360000.0,0.0017350490610150704,1490000.0,0.0,1810000.0,0,2
1950-02-09,17.280001,17.280001,17.280001,17.280001,17.280001,1810000,0.00406751912071579,0.0040592691285843445,17.2660002,17.23247644046168,17.1499999,17.157028419811834,16.98100005,17.039560799751705,16.7678,16.765543316085637,16.3226,16.378571653197206,15.54575,15.931633863037526,69.38774677220368,0.14868414348429582,0.12670823772689077,0.07000021428571454,2.491103055094701,12710000.0,0.0051351756782995915,0.004989898093500183,0.005603889044381475,1648500.0,1019200.0,0.617445054945055,-0.0011608241439350353,1470000.0,-0.0051963048498845366,1360000.0,0.010557244020952705,2040000.0,1,2
1950-02-10,17.24,17.24,17.24,17.24,17.24,1790000,-0.0023148725512226465,-0.002317556010731213,17.256,17.23498429364112,17.1919999,17.172114161664226,17.00950005,17.0586502473944,16.791400019999998,16.784149460552868,16.3389,16.395629640262605,15.55855,15.944652431564517,65.99993600025583,0.14646381758837634,0.13065935369918788,0.07142885714285718,2.9868578255675127,10920000.0,0.005351174225164809,0.004810191860145482,0.005627982874706781,1571500.0,1055000.0,0.4895734597156398,0.00406751912071579,1810000.0,-0.0011608241439350353,1470000.0,0.003482356355194449,2210000.0,0,2
1950-02-14,17.059999,17.059999,17.059999,17.059999,17.059999,2210000,-0.010440893271461582,-0.010495781788662688,17.203999800000002,17.176655862427413,17.1959998,17.151729586816185,17.02650005,17.058778700023506,16.8096,16.794967089550795,16.35289999,16.408785469168294,15.570049995,15.955750407369846,58.9284343119591,0.12869608855210757,0.13026670066977183,0.08000042857142832,1.9724985056784217,8710000.0,0.005661094386797424,0.005511094246840079,0.005840407590739099,1609000.0,1099200.0,0.46379184861717615,-0.0023148725512226465,1790000.0,0.00406751912071579,1810000.0,0.0017350490610150704,1490000.0,0,1
1950-02-15,17.059999,17.059999,17.059999,17.059999,17.059999,1730000,0.0,0.0,17.1699996,17.137770241618277,17.1969998,17.135051298304152,17.03649995,17.058894919068887,16.82519996,16.805360497803704,16.36799998,16.421680786610505,15.581549990000001,15.966737955555223,65.99987000065022,0.11330888103307046,0.12687513674243156,0.07142892857142817,1.4268668252080952,8710000.0,0.0056356734727878504,0.005235760954964463,0.005755960897063577,1606000.0,1133800.0,0.4164755688834009,-0.010440893271461582,2210000.0,-0.0023148725512226465,1790000.0,-0.0051963048498845366,1360000.0,0,2
1950-02-16,16.99,16.99,16.99,16.99,16.99,1920000,-0.004103106922808353,-0.004111547763043768,17.1259998,17.088513494412183,17.1909999,17.108678334976123,17.04349995,17.052333498205183,16.83679996,16.812601262595717,16.38599998,16.4329346324202,15.593049990000003,15.976919667440246,62.264104663755894,0.09437814145509904,0.12037573768496507,0.07571457142857138,-0.1762632197414904,6790000.0,0.005788339174345443,0.005335745162006183,0.0057084686884095,1623500.0,1172200.0,0.38500255929022353,0.0,1730000.0,-0.010440893271461582,2210000.0,-0.0011608241439350353,1470000.0,0,2
1950-02-17,17.15,17.15,17.15,17.15,17.15,1940000,0.009417304296645002,0.009373237928108184,17.099999599999997,17.109008996274788,17.1829999,17.116191364980462,17.0574999,17.06163506980469,16.851999980000002,16.82583258563118,16.40339998,16.4471339466297,15.605249989999999,15.988592108560244,64.60171822400622,0.09123436382045114,0.11454746291206229,0.0807145714285714,0.586516163432016,8730000.0,0.005559658838403804,0.005699761011218544,0.005831219565395311,1662000.0,1211000.0,0.37241948802642444,-0.004103106922808353,1920000.0,0.0,1730000.0,0.00406751912071579,1810000.0,1,3
1950-02-20,17.200001,17.200001,17.200001,17.200001,17.200001,1420000,0.0029155102040816505,0.002911268346991648,17.0919998,17.139339664183193,17.173999900000002,17.13142948043856,17.07249995,17.07481277744234,16.8674,16.840505856782897,16.42039999,16.462042205112283,15.617349995,16.000645928375565,59.1836776342978,0.09172026608594663,0.10998202354683917,0.07000035714285728,0.8797771776995367,10150000.0,0.005517861700864038,0.005715376846726448,0.005834141710172341,1661000.0,1239400.0,0.3401645957721478,0.009417304296645002,1940000.0,-0.004103106922808353,1920000.0,-0.0023148725512226465,1790000.0,1,2
1950-02-21,17.17,17.17,17.17,17.17,17.17,1260000,-0.0017442440846369145,-0.0017457670495563313,17.114,17.149559776122132,17.1589999,17.138442302177,17.08499995,17.083878227209734,16.8822,16.853427195732586,16.436399989999998,16.476061171347684,15.628949995000001,16.012281292272327,56.122456268169614,0.08866247138129779,0.1057181131137309,0.07000050000000003,-0.34822983168890653,8890000.0,0.005469323465535535,0.005744645533358207,0.005844949493690562,1657000.0,1264600.0,0.31029574569033685,0.0029155102040816505,1420000.0,0.009417304296645002,1940000.0,-0.010440893271461582,2210000.0,0,2
1950-02-23,17.209999,17.209999,17.209999,17.209999,17.209999,1310000,0.0023295864880603645,0.002326877208309524,17.144,17.169706184081424,17.1569998,17.15145261087209,17.10249985,17.095889729380236,16.897999979999998,16.867410403743072,16.45319998,16.490594593697235,15.639899990000002,16.024198881403947,57.843091119071865,0.0884471681639063,0.10226392412376599,0.07285757142857133,-0.4627067401557716,10200000.0,0.005322116283223261,0.0056636505553604236,0.005844422325661304,1660000.0,1290800.0,0.286024171056709,-0.0017442440846369145,1260000.0,0.0029155102040816505,1420000.0,0.0,1730000.0,1,2
1950-02-24,17.280001,17.280001,17.280001,17.280001,17.280001,1710000,0.00406751912071579,0.0040592691285843445,17.202000199999997,17.20647112272095,17.164,17.174825045258984,17.1294999,17.113424136105927,16.9122,16.883590427125696,16.47189999,16.506226403723034,15.651249994999999,16.036694424872564,52.747286559334064,0.09285474349884026,0.10038208799878084,0.06500049999999977,-0.23094110854504635,11910000.0,0.0054623969518439045,0.00535884232875568,0.005743575068689238,1660500.0,1325000.0,0.2532075471698113,0.0023295864880603645,1310000.0,-0.0017442440846369145,1260000.0,-0.004103106922808353,1920000.0,1,2
1950-02-27,17.280001,17.280001,17.280001,17.280001,17.280001,1410000,0.0,0.0,17.2280004,17.230981081813965,17.164,17.193947946120986,17.156999950000003,17.129288599333933,16.92500004,16.899135939787435,16.4894,16.521548672956243,15.66305,16.049065634575324,49.411768858102086,0.09524979832252001,0.09935563006352868,0.060714714285714066,0.29019733023794014,11910000.0,0.005309426887497914,0.0053476732002613004,0.005723907150477841,1673500.0,1353200.0,0.23669819686668636,0.00406751912071579,1710000.0,0.0023295864880603645,1310000.0,0.009417304296645002,1940000.0,0,2
1950-02-28,17.219999,17.219999,17.219999,17.219999,17.219999,1310000,-0.0034723377620173856,-0.003478380318704389,17.232,17.227320387875977,17.1619999,17.198684501371716,17.1769999,17.137927685111652,16.936000019999998,16.91171880489381,16.505399989999997,16.535379372501662,15.674749994999999,16.060716712838257,44.31818310949095,0.09125431365933423,0.0977353667826898,0.06285778571428528,0.058105755845772045,10600000.0,0.005377973981739959,0.005386943766753425,0.005752833796628803,1676500.0,1379400.0,0.2153835000724953,0.0,1410000.0,0.00406751912071579,1710000.0,0.0029155102040816505,1420000.0,0,2
1950-03-01,17.24,17.24,17.24,17.24,17.24,1410000,0.0011614983252901112,0.001160824307973123,17.246,17.231546925250655,17.18,17.20619641021322,17.1879999,17.14764885795816,16.94720002,16.924592577250916,16.521999989999998,16.549332256214498,15.686849995,16.07245087489957,50.61727632992173,0.08867953435160203,0.09592420029647226,0.05785785714285652,-0.23148725512226465,12010000.0,0.003952609866701038,0.004770302144063804,0.0057532825292024095,1665000.0,1407600.0,0.18286445012787725,-0.0034723377620173856,1310000.0,0.0,1410000.0,-0.0017442440846369145,1260000.0,1,2
1950-03-02,17.23,17.23,17.23,17.23,17.23,1340000,-0.000580046403712231,-0.000580214695708719,17.2500002,17.23103128350044,17.1970001,17.210524335628996,17.19699995,17.155491823866907,16.958600020000002,16.936569338927352,16.53829999,16.56281082539837,15.698749995,16.083968776641864,51.25004843695513,0.08485394333441221,0.09371014890406025,0.05714349999999919,-0.058004640371223104,10670000.0,0.003973929882178389,0.004770127071201913,0.005749860582216965,1647500.0,1434400.0,0.14856385945343,0.0011614983252901112,1410000.0,-0.0034723377620173856,1310000.0,0.0023295864880603645,1310000.0,0,2
1950-03-03,17.290001,17.290001,17.290001,17.290001,17.290001,1520000,0.003482356355194449,0.00347630699225917,17.2520002,17.25068785566696,17.2270002,17.224974638241903,17.20900005,17.16830222159387,16.97260004,16.950429404067457,16.553700000000003,16.577210630836024,15.71085,16.095969097272295,50.632904983240785,0.08567609346813398,0.092103337816875,0.056429142857142116,1.348194686295101,12190000.0,0.003597897891061707,0.004813128008420151,0.005719309343706747,1633000.0,1464800.0,0.11482796286182415,-0.000580046403712231,1340000.0,0.0011614983252901112,1410000.0,0.00406751912071579,1710000.0,1,2
1950-03-06,17.32,17.32,17.32,17.32,17.32,1470000,0.0017350490610150704,0.0017335456021916732,17.26,17.273791903777976,17.2440002,17.242251976743376,17.21350005,17.18274962906112,16.98840002,16.96492236861383,16.569100000000002,16.591919331215507,15.72305,16.108148509239737,55.128165680777,0.0877369450718426,0.09123005926786852,0.05571471428571354,1.524038776321146,13660000.0,0.0024165879490472466,0.004238205791471435,0.005684320360438288,1604500.0,1494200.0,0.0738187658947932,0.003482356355194449,1520000.0,-0.000580046403712231,1340000.0,0.0,1410000.0,1,2
1950-03-07,17.200001,17.200001,17.200001,17.200001,17.200001,1590000,-0.0069283487297922,-0.006952461175348598,17.256000399999998,17.249194935851985,17.2440002,17.234569980971852,17.20900005,17.184392616769586,17.00260004,16.974141138472113,16.58270001,16.603960552379558,15.734250005,16.1190127131279,59.72230709829394,0.07877915137022384,0.08873987768833959,0.051428857142856596,1.236027074749857,12070000.0,0.003368969919308443,0.00445759351285732,0.005774288971461691,1573500.0,1526000.0,0.031127129750982963,0.0017350490610150704,1470000.0,0.003482356355194449,1520000.0,-0.0034723377620173856,1310000.0,0,1
1950-03-08,17.190001,17.190001,17.190001,17.190001,17.190001,1360000,-0.0005813953150352047,-0.0005815643908278023,17.2460006,17.229463623901324,17.2460003,17.22646652988606,17.2025001,17.184926748505816,17.01360008,16.98260623108105,16.59610002,16.615565313718577,15.745550010000002,16.129669312997276,58.90419778521752,0.07006544802712966,0.08500499175609762,0.05214314285714242,0.2332419825072929,10710000.0,0.003321723157592046,0.004433066375508892,0.005654168495834123,1567000.0,1553200.0,0.008884882822559876,-0.0069283487297922,1590000.0,0.0017350490610150704,1470000.0,0.0011614983252901112,1410000.0,0,2
1950-03-09,17.07,17.07,17.07,17.07,17.07,1330000,-0.006980860559577584,-0.007005340761763509,17.2140006,17.176309082600884,17.232000399999997,17.198018069906777,17.1945001,17.173981343886215,17.0222001,16.98603343770532,16.60850002,16.624564020377615,15.756450009999998,16.13902583724606,55.128165680777,0.052867276484512615,0.07857744870178063,0.05571471428571354,-0.7558197234988517,9380000.0,0.0038934265633450518,0.0045526614146512035,0.005756481490491886,1565500.0,1579800.0,-0.009051778706165338,-0.0005813953150352047,1360000.0,-0.0069283487297922,1590000.0,-0.000580046403712231,1340000.0,0,1
1950-03-10,17.09,17.09,17.09,17.09,17.09,1260000,0.0011716461628588082,0.0011709603211502689,17.1740004,17.14753938840059,17.213000299999997,17.178378420832814,17.18850015,17.165983120658957,17.0324001,16.990110557795308,16.61970002,16.633780574429544,15.76790001,16.1484882667262,45.31254394490054,0.040385891070958024,0.0709391371756161,0.0457147142857135,-0.4659289458357696,10640000.0,0.003586546357393071,0.0045637814137659,0.005726239118366202,1555000.0,1605000.0,-0.03115264797507788,-0.006980860559577584,1330000.0,-0.0005813953150352047,1360000.0,0.003482356355194449,1520000.0,1,2
